Country Name,Country Code,Series Name,Series Code,2015
Singapore,SGP,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,552.273031
Singapore,SGP,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,558.6637344
Slovak Republic,SVK,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,475.2301
Slovak Republic,SVK,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,472.2707982
Slovak Republic,SVK,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,478.0147616
Slovak Republic,SVK,PISA: Mean performance on the reading scale,LO.PISA.REA,452.5143
Slovak Republic,SVK,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,470.8627206
Slovak Republic,SVK,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,435.2488235
Slovak Republic,SVK,PISA: Mean performance on the science scale,LO.PISA.SCI,460.7749
Slovak Republic,SVK,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,461.2152617
Slovak Republic,SVK,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,460.3604409
Slovenia,SVN,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,509.9196
Slovenia,SVN,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,507.9492226
Slovenia,SVN,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,511.7637281
Slovenia,SVN,PISA: Mean performance on the reading scale,LO.PISA.REA,505.2159
Slovenia,SVN,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,527.5538693
Slovenia,SVN,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,484.3098529
Slovenia,SVN,PISA: Mean performance on the science scale,LO.PISA.SCI,512.8636
Slovenia,SVN,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,515.773579
Slovenia,SVN,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,510.1401203
South Africa,ZAF,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
South Africa,ZAF,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
South Africa,ZAF,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
South Africa,ZAF,PISA: Mean performance on the reading scale,LO.PISA.REA,..
South Africa,ZAF,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
South Africa,ZAF,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
South Africa,ZAF,PISA: Mean performance on the science scale,LO.PISA.SCI,..
South Africa,ZAF,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
South Africa,ZAF,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Spain,ESP,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,485.8432
Spain,ESP,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,477.859261
Spain,ESP,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,493.8485043
Spain,ESP,PISA: Mean performance on the reading scale,LO.PISA.REA,495.5764
Spain,ESP,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,505.6847199
Spain,ESP,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,485.4411446
Spain,ESP,PISA: Mean performance on the science scale,LO.PISA.SCI,492.7861
Spain,ESP,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,489.4560455
Spain,ESP,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,496.1251238
Swaziland,SWZ,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Swaziland,SWZ,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Swaziland,SWZ,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Swaziland,SWZ,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Swaziland,SWZ,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Swaziland,SWZ,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Swaziland,SWZ,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Swaziland,SWZ,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Swaziland,SWZ,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Sweden,SWE,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,493.9181
Sweden,SWE,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,495.0525623
Sweden,SWE,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,492.8041354
Sweden,SWE,PISA: Mean performance on the reading scale,LO.PISA.REA,500.1556
Sweden,SWE,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,519.9498146
Sweden,SWE,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,480.7182784
Sweden,SWE,PISA: Mean performance on the science scale,LO.PISA.SCI,493.4224
Sweden,SWE,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,495.7183068
Sweden,SWE,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,491.1678004
Switzerland,CHE,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,521.2506
Switzerland,CHE,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,514.9831621
Switzerland,CHE,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,527.0155333
Switzerland,CHE,PISA: Mean performance on the reading scale,LO.PISA.REA,492.1982
Switzerland,CHE,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,505.3731599
Switzerland,CHE,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,480.0795243
Switzerland,CHE,PISA: Mean performance on the science scale,LO.PISA.SCI,505.5058
Switzerland,CHE,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,502.3059332
Switzerland,CHE,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,508.4491649
Syrian Arab Republic,SYR,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Syrian Arab Republic,SYR,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Syrian Arab Republic,SYR,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Syrian Arab Republic,SYR,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Syrian Arab Republic,SYR,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Syrian Arab Republic,SYR,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Syrian Arab Republic,SYR,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Syrian Arab Republic,SYR,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Syrian Arab Republic,SYR,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Tanzania,TZA,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Tanzania,TZA,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Tanzania,TZA,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Tanzania,TZA,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Tanzania,TZA,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Tanzania,TZA,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Tanzania,TZA,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Tanzania,TZA,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Tanzania,TZA,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Thailand,THA,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,415.4638
Thailand,THA,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,416.7296649
Thailand,THA,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,413.8091955
Thailand,THA,PISA: Mean performance on the reading scale,LO.PISA.REA,409.1301
Thailand,THA,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,422.5532598
Thailand,THA,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,391.584784
Thailand,THA,PISA: Mean performance on the science scale,LO.PISA.SCI,421.3373
Thailand,THA,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,425.2517986
Thailand,THA,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,416.2207376
Togo,TGO,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Togo,TGO,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Togo,TGO,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Togo,TGO,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Togo,TGO,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Togo,TGO,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Togo,TGO,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Togo,TGO,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Togo,TGO,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Trinidad and Tobago,TTO,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,417.2434
Trinidad and Tobago,TTO,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,425.9341478
Trinidad and Tobago,TTO,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,408.3297834
Trinidad and Tobago,TTO,PISA: Mean performance on the reading scale,LO.PISA.REA,427.2733
Trinidad and Tobago,TTO,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,452.4411664
Trinidad and Tobago,TTO,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,401.4599389
Trinidad and Tobago,TTO,PISA: Mean performance on the science scale,LO.PISA.SCI,424.5905
Trinidad and Tobago,TTO,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,434.7075165
Trinidad and Tobago,TTO,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,414.2139546
Tunisia,TUN,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,366.818
Tunisia,TUN,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,363.9996284
Tunisia,TUN,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,370.0814345
Tunisia,TUN,PISA: Mean performance on the reading scale,LO.PISA.REA,361.0555
Tunisia,TUN,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,372.672552
Tunisia,TUN,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,347.6038306
Tunisia,TUN,PISA: Mean performance on the science scale,LO.PISA.SCI,386.4034
Tunisia,TUN,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,384.6151579
Tunisia,TUN,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,388.47398
Turkey,TUR,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,420.454
Turkey,TUR,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,417.5270111
Turkey,TUR,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,423.3776931
Turkey,TUR,PISA: Mean performance on the reading scale,LO.PISA.REA,428.3351
Turkey,TUR,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,442.2460806
Turkey,TUR,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,414.4395835
Turkey,TUR,PISA: Mean performance on the science scale,LO.PISA.SCI,425.4895
Turkey,TUR,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,428.6547737
Turkey,TUR,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,422.327767
Uganda,UGA,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Uganda,UGA,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Uganda,UGA,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Uganda,UGA,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Uganda,UGA,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Uganda,UGA,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Uganda,UGA,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Uganda,UGA,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Uganda,UGA,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Ukraine,UKR,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Ukraine,UKR,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Ukraine,UKR,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Ukraine,UKR,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Ukraine,UKR,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Ukraine,UKR,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Ukraine,UKR,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Ukraine,UKR,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Ukraine,UKR,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
United Arab Emirates,ARE,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,427.4827
United Arab Emirates,ARE,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,430.7020327
United Arab Emirates,ARE,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,424.1733829
United Arab Emirates,ARE,PISA: Mean performance on the reading scale,LO.PISA.REA,433.5423
United Arab Emirates,ARE,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,458.2870285
United Arab Emirates,ARE,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,408.1053246
United Arab Emirates,ARE,PISA: Mean performance on the science scale,LO.PISA.SCI,436.7311
United Arab Emirates,ARE,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,449.3385578
United Arab Emirates,ARE,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,423.7710461
United Kingdom,GBR,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,492.4785
United Kingdom,GBR,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,486.5745897
United Kingdom,GBR,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,498.2005333
United Kingdom,GBR,PISA: Mean performance on the reading scale,LO.PISA.REA,497.9719
United Kingdom,GBR,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,509.0903918
United Kingdom,GBR,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,487.1961077
United Kingdom,GBR,PISA: Mean performance on the science scale,LO.PISA.SCI,509.2215
United Kingdom,GBR,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,508.8409263
United Kingdom,GBR,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,509.5903538
United States,USA,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,469.6285
United States,USA,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,465.3685288
United States,USA,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,473.8857336
United States,USA,PISA: Mean performance on the reading scale,LO.PISA.REA,496.9351
United States,USA,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,506.9751966
United States,USA,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,486.9014116
United States,USA,PISA: Mean performance on the science scale,LO.PISA.SCI,496.2424
United States,USA,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,492.8650724
United States,USA,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,499.6176387
Uruguay,URY,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,417.9919
Uruguay,URY,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,411.5023579
Uruguay,URY,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,425.1379366
Uruguay,URY,PISA: Mean performance on the reading scale,LO.PISA.REA,436.5721
Uruguay,URY,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,447.7196041
Uruguay,URY,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,424.2968892
Uruguay,URY,PISA: Mean performance on the science scale,LO.PISA.SCI,435.363
Uruguay,URY,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,431.3076627
Uruguay,URY,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,439.8285124
"Venezuela, RB",VEN,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
"Venezuela, RB",VEN,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
"Venezuela, RB",VEN,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
"Venezuela, RB",VEN,PISA: Mean performance on the reading scale,LO.PISA.REA,..
"Venezuela, RB",VEN,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
"Venezuela, RB",VEN,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
"Venezuela, RB",VEN,PISA: Mean performance on the science scale,LO.PISA.SCI,..
"Venezuela, RB",VEN,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
"Venezuela, RB",VEN,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Vietnam,VNM,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,494.5183
Vietnam,VNM,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,496.0059468
Vietnam,VNM,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,492.9591377
Vietnam,VNM,PISA: Mean performance on the reading scale,LO.PISA.REA,486.7738
Vietnam,VNM,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,499.0385888
Vietnam,VNM,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,473.9191288
Vietnam,VNM,PISA: Mean performance on the science scale,LO.PISA.SCI,524.6445
Vietnam,VNM,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,525.9139192
Vietnam,VNM,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,523.3140747
"Yemen, Rep.",YEM,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
"Yemen, Rep.",YEM,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
"Yemen, Rep.",YEM,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
"Yemen, Rep.",YEM,PISA: Mean performance on the reading scale,LO.PISA.REA,..
"Yemen, Rep.",YEM,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
"Yemen, Rep.",YEM,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
"Yemen, Rep.",YEM,PISA: Mean performance on the science scale,LO.PISA.SCI,..
"Yemen, Rep.",YEM,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
"Yemen, Rep.",YEM,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Zambia,ZMB,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Zambia,ZMB,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Zambia,ZMB,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Zambia,ZMB,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Zambia,ZMB,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Zambia,ZMB,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Zambia,ZMB,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Zambia,ZMB,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Zambia,ZMB,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
Zimbabwe,ZWE,PISA: Mean performance on the mathematics scale,LO.PISA.MAT,..
Zimbabwe,ZWE,PISA: Mean performance on the mathematics scale. Female,LO.PISA.MAT.FE,..
Zimbabwe,ZWE,PISA: Mean performance on the mathematics scale. Male,LO.PISA.MAT.MA,..
Zimbabwe,ZWE,PISA: Mean performance on the reading scale,LO.PISA.REA,..
Zimbabwe,ZWE,PISA: Mean performance on the reading scale. Female,LO.PISA.REA.FE,..
Zimbabwe,ZWE,PISA: Mean performance on the reading scale. Male,LO.PISA.REA.MA,..
Zimbabwe,ZWE,PISA: Mean performance on the science scale,LO.PISA.SCI,..
Zimbabwe,ZWE,PISA: Mean performance on the science scale. Female,LO.PISA.SCI.FE,..
Zimbabwe,ZWE,PISA: Mean performance on the science scale. Male,LO.PISA.SCI.MA,..
